domain_name,agency,domain_canonically_https,domain_canonically_www,domain_downgrades_https,domain_enforces_https,domain_host,domain_hsts,domain_hsts_preload_ready,domain_hsts_subdomains,domain_https,domain_redirect,domain_responds,domain_root,domain_sld,domain_tld,domain_trd,domain_up,domain_www,canonical_endpoint_external_redirect,canonical_endpoint_host,canonical_endpoint_redirect,canonical_endpoint_resolves_to,canonical_endpoint_responds,canonical_endpoint_scheme,canonical_endpoint_timed_out,canonical_endpoint_up,canonical_endpoint_uri,canonical_endpoint_www,content_data_json,content_doctype,content_generator,content_humans_txt,content_proper_404s,content_robots_txt,content_security_txt,content_sitemap_xml,content_vulnerability_disclosure_policy,cookies_cookie?,cookies_secure?,dns_cdn,dns_cloud_provider,dns_dnssec,dns_google_apps,dns_hostname,dns_ip,dns_ipv6,hsts_enabled,hsts_include_subdomains,hsts_max_age,hsts_preload,hsts_preload_list_status,hsts_preload_ready,hsts_valid,https_return_code,https_valid,sniffer_advertising,sniffer_analytics,sniffer_framework,sniffer_javascript,wappalyzer_a/b_testing,wappalyzer_accessibility,wappalyzer_advertising,wappalyzer_analytics,wappalyzer_caching,wappalyzer_cdn,wappalyzer_cms,wappalyzer_comment_systems,wappalyzer_cookie_compliance,wappalyzer_crm,wappalyzer_databases,wappalyzer_ecommerce,wappalyzer_editors,wappalyzer_email,wappalyzer_font_scripts,wappalyzer_hosting_panels,wappalyzer_issue_trackers,wappalyzer_javascript_frameworks,wappalyzer_javascript_graphics,wappalyzer_javascript_libraries,wappalyzer_live_chat,wappalyzer_lms,wappalyzer_load_balancers,wappalyzer_maps,wappalyzer_marketing_automation,wappalyzer_miscellaneous,wappalyzer_mobile_frameworks,wappalyzer_operating_systems,wappalyzer_paas,wappalyzer_page_builders,wappalyzer_programming_languages,wappalyzer_reverse_proxies,wappalyzer_rich_text_editors,wappalyzer_saas,wappalyzer_search_engines,wappalyzer_security,wappalyzer_seo,wappalyzer_social_logins,wappalyzer_ssl/tls_certificate_authorities,wappalyzer_static_site_generator,wappalyzer_tag_managers,wappalyzer_ui_frameworks,wappalyzer_video_players,wappalyzer_web_frameworks,wappalyzer_web_server_extensions,wappalyzer_web_servers,wappalyzer_webmail,wappalyzer_widgets,wellknown_acme_challenge,wellknown_amphtml,wellknown_ashrae,wellknown_assetlinks_json,wellknown_brski,wellknown_caldav,wellknown_carddav,wellknown_coap,wellknown_core,wellknown_csvm,wellknown_dnt,wellknown_dnt_policy_txt,wellknown_dots,wellknown_ecips,wellknown_enterprise_transport_security,wellknown_est,wellknown_genid,wellknown_gs1resolver,wellknown_hoba,wellknown_host_meta,wellknown_host_meta_json,wellknown_hosting_provider,wellknown_http_opportunistic,wellknown_idp_proxy,wellknown_jmap,wellknown_keybase_txt,wellknown_looking_glass,wellknown_matrix,wellknown_mta_sts_txt,wellknown_nfv_oauth_server_configuration,wellknown_ni,wellknown_oauth_authorization_server,wellknown_openid_configuration,wellknown_openorg,wellknown_pki_validation,wellknown_posh,wellknown_pvd,wellknown_reload_config,wellknown_repute_template,wellknown_resourcesync,wellknown_sshfp,wellknown_stun_key,wellknown_thread,wellknown_time,wellknown_timezone,wellknown_tor_relay,wellknown_uma2_configuration,wellknown_void,wellknown_webfinger
alaskacenters.gov,Department of the Interior,true,false,false,true,alaskacenters.gov,false,false,false,true,false,true,true,alaskacenters,gov,,true,true,false,alaskacenters.gov,false,https://alaskacenters.gov/,false,https,false,false,https://alaskacenters.gov/,false,,,,,,,,,,,,,,true,false,52.00.ffc0.ip4.static.sl-reverse.com,192.255.0.82,false,false,false,0,false,unknown,false,false,:couldnt_resolve_host,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alertaenlinea.gov,Federal Trade Commission,true,true,false,true,www.alertaenlinea.gov,true,false,false,true,true,true,true,alertaenlinea,gov,www,true,true,true,www.alertaenlinea.gov,true,https://www.consumidor.ftc.gov/,true,https,false,true,https://www.alertaenlinea.gov/,true,,,,,,,,,,,,:akamai,,true,false,a23-41-10-52.deploy.static.akamaitechnologies.com,23.41.10.52,true,true,true,31536000,true,preloaded,true,true,:ok,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altusandc.gov,Department of Defense,false,false,false,false,altusandc.gov,false,false,false,false,false,false,false,altusandc,gov,,false,false,false,altusandc.gov,false,http://altusandc.gov/,false,http,true,false,http://altusandc.gov/,false,,,,,,,,,,,,,,false,false,mnsa-dns-001zu.altusandc.gov,198.47.65.101,false,false,false,0,false,unknown,false,false,:operation_timedout,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alzheimers.gov,Department of Health and Human Services,true,true,false,true,www.alzheimers.gov,true,false,true,true,false,true,true,alzheimers,gov,www,true,true,false,www.alzheimers.gov,false,https://www.alzheimers.gov/,true,https,false,true,https://www.alzheimers.gov/,true,false,,,false,true,false,false,false,false,false,false,:cloudfront,,true,false,server-13-249-44-95.iad89.r.cloudfront.net,13.249.44.95,true,true,true,31536000,false,unknown,false,true,:ok,true,,,,,,,,Google Analytics,,Amazon Cloudfront,,,,,,,,,Google Font API,,,,,,,,,,,,,,Amazon Web Services,,,,,,,,,,DigiCert,,Google Tag Manager,,,,,Apache,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
ama.gov,Department of the Treasury,true,true,false,true,www.ama.gov,true,false,false,true,false,true,true,ama,gov,www,true,true,false,www.ama.gov,false,https://www.ama.gov/,true,https,false,false,https://www.ama.gov/,true,,,,,,,,,,,,,,false,false,"",166.123.219.161,false,true,true,31536000,false,unknown,false,true,:ok,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amberalert.gov,Department of Justice,true,false,false,true,amberalert.gov,true,false,true,true,true,true,true,amberalert,gov,,true,true,true,amberalert.gov,true,https://amberalert.ojp.gov/,true,https,false,true,https://amberalert.gov/,false,,,,,,,,,,,,,,true,false,"",149.101.127.86,true,true,true,31536000,false,rejected,false,true,:ok,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
america.gov,Department of State,true,true,false,true,www.america.gov,true,false,false,true,true,true,false,america,gov,www,true,true,true,www.america.gov,true,https://share.america.gov/,true,https,false,true,https://www.america.gov/,true,,,,,,,,,,,,,,true,false,"",104.16.231.95,true,true,true,31536000,true,preloaded,true,true,:ok,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
americathebeautifulquarters.gov,Department of the Treasury,true,true,false,true,www.americathebeautifulquarters.gov,true,false,false,true,false,true,false,americathebeautifulquarters,gov,www,true,true,false,www.americathebeautifulquarters.gov,false,https://www.americathebeautifulquarters.gov/,true,https,false,true,https://www.americathebeautifulquarters.gov/,true,false,,,false,true,true,false,true,false,true,false,:cloudfront,,true,false,server-99-84-222-106.iad79.r.cloudfront.net,99.84.222.106,true,true,true,63072000,true,preloaded,true,true,:ok,true,,,:wordpress,,,,,Google Analytics and Crazy Egg and Adobe Analytics,,Amazon Cloudfront,WordPress,,,,MySQL,Cart Functionality,,,Google Font API,,,,,Slick and DataTables and jQuery and Modernizr,,,Amazon ALB,,,,,,Amazon Web Services,,PHP,,,Adobe Experience Platform Identity Service,,,,,,,Adobe Experience Platform Launch,animate.css and Bootstrap,,,,Apache,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
americorps.gov,Corporation for National & Community Service,true,false,false,false,americorps.gov,true,true,true,true,false,true,true,americorps,gov,,true,true,false,americorps.gov,false,https://americorps.gov/,true,https,false,true,https://americorps.gov/,false,false,,,false,true,false,false,false,false,false,false,,,true,false,"",54.172.28.123,false,true,true,31536000,true,preloaded,true,true,:ok,true,,,,,,,,Google Analytics,Varnish,,Drupal,,,,Percona,,,,,,,,,jQuery,,,,,,,,,Cloud Platform,,,,,,,,,,,,Google Tag Manager,,,,,Amazon EC2 and Apache and Nginx,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
ameslab.gov,Department of Energy,true,true,false,true,www.ameslab.gov,true,false,false,true,false,true,false,ameslab,gov,www,true,true,false,www.ameslab.gov,false,https://www.ameslab.gov/,true,https,false,true,https://www.ameslab.gov/,true,false,,,false,true,true,false,false,false,false,false,,,false,false,"",23.185.0.2,true,true,true,31622400,true,unknown,true,true,:ok,true,,,,,,,,Google Analytics,Varnish,,Drupal,,,,MariaDB,,,,,,,,,jQuery,,,,,,,,,Pantheon,,PHP,,,,,,,,,,Google Tag Manager,,,,,Nginx,Google Workspace,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
amtrakoig.gov,AMTRAK,true,false,false,true,amtrakoig.gov,true,false,false,true,false,true,true,amtrakoig,gov,,true,true,false,amtrakoig.gov,false,https://amtrakoig.gov/,true,https,false,true,https://amtrakoig.gov/,false,false,,,false,true,true,false,true,false,false,false,,,true,false,"",54.82.254.189,false,true,false,31536000,false,unknown,false,true,:ok,true,,,,,,,,New Relic and Google Analytics,Varnish,,Drupal,,,,Percona,,,,Font Awesome and Typekit,,,,,jQuery UI and jQuery,,,,,MailChimp,,,,Cloud Platform,,PHP,,,,,,,,,,,Bootstrap,,,,Amazon EC2 and Apache and Nginx,Microsoft 365,Twitter,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
anchorit.gov,Consumer Product Safety Commission,true,false,false,true,anchorit.gov,true,true,true,true,false,true,true,anchorit,gov,,true,true,false,anchorit.gov,false,https://anchorit.gov/,true,https,false,true,https://anchorit.gov/,false,false,,WordPress 5.4.1,false,true,true,false,false,false,true,true,,,true,false,ripcord.cpsc.gov,63.74.109.59,false,true,true,31536000,true,preloaded,true,true,:ok,true,,:google_analytics,:wordpress,,,,,Google Analytics,,,WordPress,,,,MySQL,,,,Google Font API and Font Awesome,,,,Chart.js,prettyPhoto and jQuery UI and jQuery Migrate and jQuery and Modernizr,,,,,,,,,,,PHP,,,,,,,,DigiCert,,,,VideoJS and MediaElement.js,,,Apache,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
anl.gov,Department of Energy,true,true,false,true,www.anl.gov,true,false,false,true,false,true,false,anl,gov,www,true,true,false,www.anl.gov,false,https://www.anl.gov/,true,https,false,true,https://www.anl.gov/,true,false,,,false,true,true,false,true,false,false,false,,,true,false,"",3.209.96.163,true,true,false,31536000,false,unknown,false,true,:ok,true,,,,,,,,New Relic and Google Analytics,Varnish,,Drupal,,,,Percona,,,,Typekit,,,,MathJax,jQuery,,,,,,,,,Cloud Platform,,PHP,,,,,,,,DigiCert,,Google Tag Manager,,,,,Amazon EC2 and Apache and Nginx,,Twitter,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
anstaskforce.gov,Department of the Interior,true,false,false,true,anstaskforce.gov,true,true,true,true,false,true,true,anstaskforce,gov,,true,true,false,anstaskforce.gov,false,https://anstaskforce.gov/,true,https,false,true,https://anstaskforce.gov/,false,false,-//W3C//DTD HTML 4.01 Transitional//EN,,false,true,false,false,false,false,false,false,,,true,false,anstask.verio.com,209.59.221.66,true,true,true,63072000,true,preloaded,true,true,:ok,true,,,,,,,,Google Analytics,,,,,,,,,DreamWeaver,,,,,,,,,,,,,,,,,,PHP,,,,,,,,Sectigo,,,,,,,Apache,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
aoa.gov,Department of Health and Human Services,true,false,false,true,aoa.gov,false,false,false,true,true,true,true,aoa,gov,,true,true,true,aoa.gov,true,https://acl.gov/,true,https,false,true,https://aoa.gov/,false,,,,,,,,,,,,,,true,false,"",40.90.236.0,true,false,false,0,false,preloaded,false,false,:ok,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap.gov,Department of Commerce,false,false,false,false,ap.gov,false,false,false,false,true,true,true,ap,gov,,true,true,true,ap.gov,true,https://www.bis.doc.gov/,true,http,false,true,http://ap.gov/,false,,,,,,,,,,,,,,true,false,www.bis.doc.gov,192.30.203.55,true,false,false,0,false,unknown,false,false,:ok,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
applicationmanager.gov,Office of Personnel Management,true,false,false,true,applicationmanager.gov,true,true,true,true,false,true,true,applicationmanager,gov,,true,true,false,applicationmanager.gov,false,https://applicationmanager.gov/,true,https,false,false,https://applicationmanager.gov/,false,,,,,,,,,,,,:akamai,,true,false,a104-82-15-69.deploy.static.akamaitechnologies.com,104.82.15.69,true,true,true,31536000,true,preloaded,true,true,:ok,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apprenticeship.gov,Department of Labor,true,true,false,true,www.apprenticeship.gov,true,true,true,true,false,true,true,apprenticeship,gov,www,true,true,false,www.apprenticeship.gov,false,https://www.apprenticeship.gov/,true,https,false,true,https://www.apprenticeship.gov/,true,false,,,false,true,true,false,true,false,false,false,,,true,false,"",40.114.117.130,true,true,true,31536000,false,preloaded,false,true,:ok,true,,,,,,,,Google Analytics and Crazy Egg,Varnish,,Drupal,,,,,,,,Google Font API,,,,,,,,,,,,,,,,PHP,,,,,,,,,,Google Tag Manager,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
apprenticeships.gov,Department of Labor,true,true,false,true,www.apprenticeships.gov,false,true,true,true,false,true,true,apprenticeships,gov,www,true,true,false,www.apprenticeships.gov,false,https://www.apprenticeships.gov/,false,https,false,false,https://www.apprenticeships.gov/,true,,,,,,,,,,,,,,true,false,"",40.114.117.130,true,false,false,0,false,preloaded,false,false,:couldnt_resolve_host,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arc.gov,Appalachian Regional Commission,true,true,false,true,www.arc.gov,false,false,false,true,false,true,true,arc,gov,www,true,true,false,www.arc.gov,false,https://www.arc.gov/,true,https,false,true,https://www.arc.gov/,true,false,,,false,true,false,false,true,false,true,true,,,false,false,"",172.67.12.246,true,false,false,0,false,unknown,false,false,:ok,true,,,:wordpress,,,,,TrackJs and Google Analytics,,Cloudflare,WordPress,,,,MySQL,,,,Google Font API and Twitter Emoji (Twemoji),,,,,jQuery and Modernizr and AOS,,,,,,webpack,,,,,PHP,,,,,,,,,,Google Tag Manager,,,,,,Microsoft 365,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
archives.gov,National Archives and Records Administration,true,true,false,true,www.archives.gov,true,true,true,true,false,true,true,archives,gov,www,true,true,false,www.archives.gov,false,https://www.archives.gov/,true,https,false,true,https://www.archives.gov/,true,true,,,false,true,true,false,true,false,false,false,:cloudfront,,false,false,server-13-249-44-22.iad89.r.cloudfront.net,13.249.44.22,true,true,true,31536000,true,preloaded,true,true,:ok,true,,,:drupal,:jquery,Google Optimize,,,Moat and Google Analytics and Crazy Egg,,Amazon Cloudfront,Drupal,,,,,,,,Google Font API,,,,,jQuery,,,,,,,,,Amazon Web Services,,PHP,,,,,,,,,,Google Tag Manager,Bootstrap,,,,,,AddThis,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
arctic.gov,National Science Foundation,true,true,false,true,www.arctic.gov,false,false,false,true,false,true,true,arctic,gov,www,true,true,false,www.arctic.gov,false,https://www.arctic.gov/,true,https,false,true,https://www.arctic.gov/,true,false,,Divi v.4.5.6,false,true,true,false,true,true,false,false,,,true,false,5.165.120.34.bc.googleusercontent.com,34.120.165.5,true,false,false,0,false,unknown,false,false,:ok,true,,,:wordpress,,,,,,,Google Cloud,WordPress,,,,MySQL,,,,Google Font API and Twitter Emoji (Twemoji),,,,,jQuery,,,,,,,,Ubuntu,,,PHP,,,,,,,,,,,,MediaElement.js,,,Apache,Google Workspace,Twitter,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
arm.gov,Department of Energy,true,true,false,true,www.arm.gov,true,true,true,true,false,true,true,arm,gov,www,true,true,false,www.arm.gov,false,https://www.arm.gov/,true,https,false,true,https://www.arm.gov/,true,false,,,false,true,true,false,false,false,false,false,,,true,false,armweb0-prod.ornl.gov,128.219.248.38,true,true,true,31536000,true,preloaded,true,true,:ok,true,,,,,,,,Google Analytics,,,,,,,,,,,Google Font API and Font Awesome,,,Handlebars and Backbone.js,,Underscore.js and jQuery and Moment.js and Lodash,,,,,,,,Red Hat,,,PHP,,,,,reCAPTCHA,,,Let's Encrypt,,,Bootstrap,YouTube,,OpenSSL,Apache,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
ars-grin.gov,U.S. Department of Agriculture,true,true,false,true,www.ars-grin.gov,true,false,false,true,false,true,false,ars-grin,gov,www,true,true,false,www.ars-grin.gov,false,https://www.ars-grin.gov/,true,https,false,true,https://www.ars-grin.gov/,true,false,,,false,true,false,false,false,false,false,false,,,false,false,"",52.227.221.216,false,true,false,31536000,false,unknown,false,true,:ok,true,,,,,,,,,,,,,,,,,,,,,,,,jQuery UI and DataTables and jQuery,,,,,,,,Windows Server,,,,,,,,,,,DigiCert,,Google Tag Manager,Bootstrap,,Microsoft ASP.NET,,IIS,Microsoft 365,AddThis,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
